"","Date","year","doy","ana.flow","ana.temp","ana.temp.raw","PRCP","TavgComp","Precip","jul","Tair","gMeanAir","gMedianAir","gMeanWater","gMedianWater","springairA","summerairJA","winterairDJ","winterairJF","swe","AirRegime","Regime","annualRegime","annualFit","dailyFittype2","dailyFit","dailyFittype2.a1"
"16",1987-10-16,1988,16,16700,15.25,15.25,0,48.5,0,289,9.16666666666667,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,11.4983603191544,14.6171241558277,14.449794380901,14.8035196756838,14.0108582062398,NA,NA
"17",1987-10-17,1988,17,15500,14.75,14.75,0,51.5,0,290,10.8333333333333,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,11.2411781947669,14.4337810153925,14.2751959291694,15.3849666918048,14.0007003625032,NA,NA
"18",1987-10-18,1988,18,14800,14.75,14.75,0,51,0,291,10.5555555555556,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,10.9854918526597,14.250098576463,14.1002743620399,15.3109947384676,13.8902531559491,NA,NA
"19",1987-10-19,1988,19,14500,14,14,0,46.5,0,292,8.05555555555556,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,10.7314422763877,14.06613126811,13.925081512548,14.8197574140362,13.6795435564255,NA,NA
"20",1987-10-20,1988,20,14500,13.75,13.75,0,47.5,0,293,8.61111111111111,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,10.4791676734998,13.8819336038174,13.7496692941159,14.5065979532513,13.3885455187836,NA,NA
"21",1987-10-21,1988,21,14700,13.25,13.25,0,49,0,294,9.44444444444444,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,10.2288033458495,13.6975601653284,13.5740896851696,14.530295716979,13.1768586772254,NA,NA
"22",1987-10-22,1988,22,15000,13.25,13.25,0,48.5,0,295,9.16666666666667,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,9.98048156599887,13.513065586472,13.3983947137366,14.6130661995373,13.1242974275429,NA,NA
"23",1987-10-23,1988,23,14700,12.75,12.75,0,49.5,0,296,9.72222222222222,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,9.73433145987418,13.3285045369735,13.2226364420287,14.2389994145828,13.071319351417,NA,NA
"24",1987-10-24,1988,24,14500,13.25,13.25,0,49.5,0,297,9.72222222222222,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,9.49047889581323,13.1439317062551,13.0468669510151,13.7653148263212,12.9581148323684,NA,NA
"25",1987-10-25,1988,25,14700,13.25,13.25,0,52,0,298,11.1111111111111,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,9.24904638013,12.9594017872299,12.8711383249892,13.3507941032857,12.9642321934986,NA,NA
"26",1987-10-26,1988,26,15300,13.25,13.25,0,51.5,0,299,10.8333333333333,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,9.01015295930262,12.7749694600955,12.6955026361356,13.074844148928,12.9101842688443,NA,NA
"27",1987-10-27,1988,27,17300,13.5,13.5,0,51,0,300,10.5555555555556,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,8.77391412887477,12.5906893761307,12.5200119290994,13.0962478069651,12.8358953884616,NA,NA
"28",1987-10-28,1988,28,16500,13.5,13.5,0,52,0,301,11.1111111111111,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,8.54044174914344,12.4066161415014,12.3447182055645,13.3356624543489,12.7015046631298,NA,NA
"29",1987-10-29,1988,29,15900,12.75,12.75,0,51.5,0,302,10.8333333333333,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,8.30984396768847,12.2228043010799,12.1696734088442,13.3168692967684,12.5668840129266,NA,NA
"30",1987-10-30,1988,30,15700,13,13,0,53,0,303,11.6666666666667,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,8.08222514878313,12.0393083222813,11.9949294084898,12.5834939639728,12.5118523744107,NA,NA
"31",1987-10-31,1988,31,15800,13.25,13.25,0,50,0,304,10,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,7.85768580970779,11.8561825789243,11.8205379849196,11.7110422428775,12.2970860864094,NA,NA
"32",1987-11-01,1988,32,14900,12.75,12.75,0,50,0,305,10,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,7.63632256397274,11.6734813351189,11.6465508140763,11.1361136331802,12.1021374509623,NA,NA
"33",1987-11-02,1988,33,14900,13,13,0,53,0,306,11.6666666666667,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,7.41822807143977,11.4912587291866,11.4730194521135,11.414371235347,11.9669341919694,NA,NA
"34",1987-11-03,1988,34,18500,13.5,13.5,0,52.5,0,307,11.3888888888889,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,7.20349099531682,11.3095687576182,11.2999953201188,11.7719415723084,11.9314045825211,NA,NA
"35",1987-11-04,1988,35,19200,13.25,13.25,0,49.5,0,308,9.72222222222222,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,6.99219596598423,11.1284652590736,11.1275296888767,12.0302668642335,11.7761736168842,NA,NA
"36",1987-11-05,1988,36,17300,12.75,12.75,0,51.5,0,309,10.8333333333333,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,6.78442355159649,10.9480018984278,10.955673663676,11.7925076627905,11.5810635374484,NA,NA
"37",1987-11-06,1988,37,20000,12.75,12.75,0,48,0,310,8.88888888888889,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,6.58025023538877,10.7682321508694,10.7844781691657,11.1380771696841,11.2663255273546,NA,NA
"38",1987-11-07,1988,38,17800,12.5,12.5,0,45.5,0,311,7.5,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,6.37974839960379,10.5892092860543,10.6139939342657,10.4837343594714,10.9716222058239,NA,NA
"39",1987-11-08,1988,39,14900,11.75,11.75,0,49,0,312,9.44444444444444,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,6.1829863159409,10.4109863523209,10.444271477134,10.1271756937968,10.7368844525593,NA,NA
"40",1987-11-09,1988,40,15200,11.5,11.5,0,43.5,0,313,6.38888888888889,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,5.99002814241658,10.2336161609709,10.2753610901977,10.1279720799544,10.4225256035975,NA,NA
"41",1987-11-10,1988,41,20900,12,12,0,46.5,0,314,8.05555555555556,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,5.80093392651335,10.05715127062,10.1073128252497,10.2083496663436,10.3277813159579,NA,NA
"42",1987-11-11,1988,42,20700,12.25,12.25,0.07,54.5,0.07,315,12.5,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,5.61575961448242,9.88164397162361,9.94017647861783,10.0111597202685,10.4127980915951,NA,NA
"43",1987-11-12,1988,43,18200,12.25,12.25,0.04,49,0.04,316,9.44444444444444,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,5.43455706665439,9.70714627058214,9.7740015764086,10.0523828335373,10.4980977381377,NA,NA
"44",1987-11-13,1988,44,18800,11.8214285714286,NA,0.19,50,0.19,317,10,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,5.25737407860202,9.5337098749304,9.6088373598319,10.1733095433254,10.503934724087,NA,NA
"45",1987-11-14,1988,45,17500,11.3928571428571,NA,0,44.5,0,318,6.94444444444444,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,5.08425440798957,9.36138617761549,9.44473277060965,10.6914829154916,9.9715814155373,NA,NA
"46",1987-11-15,1988,46,16400,10.9642857142857,NA,0,40.5,0,319,4.72222222222222,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,4.91523780693414,9.19022624186796,9.28173643647328,10.7338161357652,9.4994722921325,NA,NA
"47",1987-11-16,1988,47,17000,10.5357142857143,NA,0.01,39.5,0.01,320,4.16666666666667,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,4.75036005969613,9.02028078607073,9.11989665675437,10.2011324478682,8.94802363319045,NA,NA
"48",1987-11-17,1988,48,19900,10.1071428571429,NA,0,35,0,321,1.66666666666667,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,4.58965302550862,8.85160016873006,8.95926138807242,9.21253766907473,8.43695588235973,NA,NA
"49",1987-11-18,1988,49,18300,9.67857142857143,NA,0,42.5,0,322,5.83333333333333,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,4.43314468634851,8.68423437355329,8.79987823012434,8.52214076530434,8.38518652142309,NA,NA
"50",1987-11-19,1988,50,18700,9.25,9.25,0,46,0,323,7.77777777777778,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,4.28085919944601,8.51823299463759,8.64179441157961,8.4276427400079,8.51350766244703,NA,NA
"51",1987-11-20,1988,51,18400,9.25,9.25,0,44.5,0,324,6.94444444444444,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,4.13281695432398,8.35364522177414,8.48505677608537,8.45283520300522,8.76212261935192,NA,NA
"52",1987-11-21,1988,52,19400,8.75,8.75,0,45,0,325,7.22222222222222,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,3.98903463415368,8.19051982587212,8.32971176838572,8.28026073050577,8.73214534829457,NA,NA
"53",1987-11-22,1988,53,15900,8.75,8.75,0,44,0,326,6.66666666666667,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,3.84952528120946,8.02890514450688,8.17580542055904,8.26715262718966,8.52335122710045,NA,NA
"54",1987-11-23,1988,54,17200,8.5,8.5,0,44,0,327,6.66666666666667,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,3.71429836620195,7.86884906759644,8.02338333837777,8.07621008088981,8.37514097152686,NA,NA
"55",1987-11-24,1988,55,22400,9,9,0,40.5,0,328,4.72222222222222,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,3.58335986126614,7.71039902321068,7.8724906877944,7.96544760418921,8.06814717846448,NA,NA
"56",1987-11-25,1988,56,24900,9,9,0,39,0,329,3.88888888888889,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,3.4567123163794,7.55360196351738,7.72317218155782,7.89522229921286,7.74203865602494,NA,NA
"57",1987-11-26,1988,57,20100,8.5,8.5,0,32.5,0,330,0.277777777777778,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,3.33435493898268,7.39850435086929,7.575472065964,8.28229967314441,7.1575018318125,NA,NA
"58",1987-11-27,1988,58,15800,7.75,7.75,0,32,0,331,0,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,3.2162836765778,7.24515214403631,7.4294341077448,8.51156576312719,6.69356311152288,NA,NA
"59",1987-11-28,1988,59,16200,7.25,7.25,0,30.5,0,332,-0.833333333333333,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,3.10249130207345,7.09359078458694,7.28510158109902,8.70212868724497,6.23058777994094,NA,NA
"60",1987-11-29,1988,60,14900,6.75,6.75,0,33.5,0,333,0.833333333333333,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.99296750165339,6.94386518342296,7.14251725486924,8.41746914835984,6.14760235883615,NA,NA
"61",1987-11-30,1988,61,14900,6.75,6.75,0,31,0,334,-0.555555555555556,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.88769896494102,6.79601970747131,7.00172337986854,8.21325976682729,5.98588258253654,NA,NA
"62",1987-12-01,1988,62,18700,7.5,7.5,0.13,40.5,0.13,335,4.72222222222222,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.78666947723678,6.65009816653731,6.86276167636068,8.03001417632555,6.26408011139032,NA,NA
"63",1987-12-02,1988,63,17400,7.75,7.75,0.21,45.5,0.21,336,7.5,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.68986001360633,6.50614380032277,6.72567332169744,8.06621586525739,6.62320286644161,NA,NA
"64",1987-12-03,1988,64,16600,7.25,7.25,0.02,46,0.02,337,7.77777777777778,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.59724883460092,6.36419926561319,6.59049893811692,7.72659473526052,7.1031876543686,NA,NA
"65",1987-12-04,1988,65,17900,7.75,7.75,0.01,46,0.01,338,7.77777777777778,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.508811583394,6.22430662363761,6.45727858070626,7.13025875724147,7.2054170965272,NA,NA
"66",1987-12-05,1988,66,16100,7.75,7.75,0,47.5,0,339,8.61111111111111,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.42452138412209,6.086507327605,6.32605172553252,6.43600345104159,7.16929225369352,NA,NA
"67",1987-12-06,1988,67,14900,7.75,7.75,0.05,50.5,0.05,340,10.2777777777778,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.34434894122189,5.9508422104207,6.19685725794497,5.98121872168026,7.23421403208979,NA,NA
"68",1987-12-07,1988,68,15300,7.5,7.5,0,43,0,341,6.11111111111111,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.26826263956012,5.81735147258685,6.06973346105262,5.76594904271337,7.00129682796108,NA,NA
"69",1987-12-08,1988,69,18300,7.25,7.25,0.07,35.5,0.07,342,1.94444444444444,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.19622864515735,5.68607467029002,5.94471800438003,5.90930169997931,6.41074443667829,NA,NA
"70",1987-12-09,1988,70,20600,7,7,0.16,44,0.16,343,6.66666666666667,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.12821100631258,5.55705070367992,5.82184793270507,5.87553708151781,6.04104673979016,NA,NA
"71",1987-12-10,1988,71,21300,7.25,7.25,0.08,45.5,0.08,344,7.5,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.06417175494022,5.43031780534242,5.70115965508174,5.64485508829904,6.03187150022161,NA,NA
"72",1987-12-11,1988,72,22700,6.75,6.75,0,40,0,345,4.44444444444444,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,2.00407100793769,5.30591352897042,5.58268893405136,5.49511288747033,6.1040107816566,NA,NA
"73",1987-12-12,1988,73,19000,6.25,6.25,0,33,0,346,0.555555555555556,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.94786706840722,5.18387473823588,5.46647087504538,5.585104286131,5.55938092039729,NA,NA
"74",1987-12-13,1988,74,18100,5.75,5.75,0,27.5,0,347,-2.5,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.89551652656208,5.06423759586629,5.35253991598287,5.57752678126504,4.73711318025068,NA,NA
"75",1987-12-14,1988,75,20800,5.75,5.75,0,30.5,0,348,-0.833333333333333,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.84697436015386,4.94703755292893,5.24092981706583,5.17476515637982,4.25558871189089,NA,NA
"76",1987-12-15,1988,76,24700,6.25,6.25,0,33,0,349,0.555555555555556,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.80219403426403,4.8323093383259,5.13167365077533,4.71420659233456,4.15474127395644,NA,NA
"77",1987-12-16,1988,77,20600,6,6,0,36,0,350,2.22222222222222,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.76112760030986,4.72008694850323,5.02480379207136,4.4141747967858,4.39471839872027,NA,NA
"78",1987-12-17,1988,78,20400,6,6,0.03,34.5,0.03,351,1.38888888888889,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.72372579412153,4.61040363737697,4.92035190879951,4.13580392110705,4.45695241116589,NA,NA
"79",1987-12-18,1988,79,20500,5.5,5.5,0,34,0,352,1.11111111111111,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.68993813295462,4.50329190647938,4.81834895230705,4.31569891769706,4.40132213124124,NA,NA
"80",1987-12-19,1988,80,19200,5.5,5.5,0,28,0,353,-2.22222222222222,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.65971301130874,4.39878349532798,4.71882514827138,4.45780382784678,3.98850914866831,NA,NA
"81",1987-12-20,1988,81,16400,4.75,4.75,0,30,0,354,-1.11111111111111,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.63299779543069,4.29690937202047,4.62180998774354,4.46293889921278,3.71721307830499,NA,NA
"82",1987-12-21,1988,82,16800,4.75,4.75,0,36,0,355,2.22222222222222,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.60973891638737,4.19769972405821,4.52733221840936,4.15254844881947,3.7071504633047,NA,NA
"83",1987-12-22,1988,83,16100,4.5,4.5,0.03,29.5,0.03,356,-1.38888888888889,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.58988196160077,4.10118394940102,4.43541983607089,4.02276668044921,3.67910830277692,NA,NA
"84",1987-12-23,1988,84,17300,4.25,4.25,0,24.5,0,357,-4.16666666666667,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.5733717647449,4.00739064775589,4.34610007635065,4.27206959947117,3.37381942954978,NA,NA
"85",1987-12-24,1988,85,21300,4.5,4.5,0.01,24,0.01,358,-4.44444444444444,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.56015249391097,3.91634761210234,4.25939940662111,4.44408590514658,2.81126630676354,NA,NA
"86",1987-12-25,1988,86,19300,4.25,4.25,0,22.5,0,359,-5.27777777777778,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.55016773795479,3.8280818204567,4.17534351816188,4.36025735128188,2.45025258644277,NA,NA
"87",1987-12-26,1988,87,15800,3.75,3.75,0,19.5,0,360,-6.94444444444444,11.927701674277,11.1111111111111,12.1404109589041,12.25,11.8425925925926,23.1720430107527,0.77683615819209,2.73069679849341,39.9880666666667,1.54336059094687,3.74261942787797,4.09395731854677,3.82218115353422,2.17113425374068,NA,NA
